27,Maghai Golden Chocolate Paan,"Amongst the world''s most sought after items, We have managed to put together Gold and Chocolate together in the most delicious Maghai Leaf to serve you the Maghai Gold Chocolate Paan!!!!",0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28,Calcutta Kesar Paan,The Rich flavour of Kesar and other dried herbs prepared by our wizards specially for those seeking adventure in their lifes albeit in a typical Calcutta Fashion,0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29,Maghai Kesar Paan,"Kesar, one of the rare herbs which have the tendency to touch our souls, comes to you prepared with the smoothness and richness of the Maghai Leaf",0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30,Calcutta Vanilla Chocolate Paan,"A funky take on the traditional Saada Paan, Calcutta Vanilla Paan is for those people who cant ever get rid of the thought of Ice-Cream!!!!",0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31,Maghai Vanilla Chocolate Paan,The Maghai Saada Paan one day decided to have a craving for Ice-Cream and that holy marriage has brought forth towards us the Maghai Vanilla Paan,0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32,Calcutta Shahi Chocolate Paan,The Royalty of Calcutta came together with the Royalty of everyones Hearts to give us humble humans the delightful Calcutta Shahi Chocolate Paan,0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
33,Maghai Shahi Chocolate Paan,"Chocolate is amongst those savourable items which when introduced to the finer things in life, tend to make them even better....Experience it Right Now!!!!",0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
34,Calcutta Masala Paan,"Alright..Alright...We havent Forgotten those who love to have something spicy in their lives, Introducing the Masala Paan which is prepared by our wizards in a Calcutta Fashion",0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
35,Maghai Masala Paan,Ever imagined something to be both spicy and comforting at the same time?...Our innovators also pondered over this for a pretty long time...The Result is in front of you....,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
36,Calcutta Silver Masala Paan,Whats better than Masala Spices?..Adding more silver to them for that cold bite....Try it out for yourself before judging them folks...Beware it will blow your minds!!!!,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
